mean_x,std_x,median_x,rms_x,mean_y,std_y,median_y,rms_y,mean_z,std_z,median_z,rms_z,Activity
-8.776672431606558,4.3953510474254704,-8.190967,9.812530175996544,-2.08176459620459,2.6896720905965354,-1.472937,3.3976993178717745,0.5048384626304918,2.4121312843314207,0.026345216,2.460520790241065,down
-9.07760327002174,3.8606735399460086,-8.5873425,9.862119098379695,-1.3704706092950312,1.053072388311699,-1.31726075,1.727341068316275,-0.35527124052608694,1.4196818091559706,-0.080831913,1.4613195365426972,down
-9.013766761588784,3.746952697533188,-8.359816,9.759298566412767,-1.0160018874196262,0.7177633600211729,-1.0585986,1.243317795617413,0.1285278701292835,1.2101934418063345,0.13651611,1.2151234761694387,down
-9.424100861083124,4.191942974257889,-8.9190525,10.31169962874026,-1.3522446863875,1.0977912997503176,-1.233435,1.7406738204615109,-0.1712394930765625,1.2746402858143808,-0.043110352000000005,1.28411588657455,down
-9.111630717121118,3.736531176040789,-8.658594,9.84581740364519,-1.0147729404586956,1.0574351106485995,-0.9867480500000001,1.4643976780042876,-0.0031527809301242172,1.3235861462767013,0.037122802999999996,1.3215330509053036,down
-9.05524763465625,3.9876325365064162,-8.490344,9.891866946120828,-0.847246645598125,0.7389306586201274,-0.82508424,1.1234496378816998,0.74898542232625,1.1495305309144002,0.6915619150000001,1.3704999691652215,down
-9.522196984367602,4.01480490238682,-8.805289,10.331538119961564,-0.5774530808707165,0.9465260729753284,-0.70772827,1.107507411053654,0.25842044707943923,1.2376900146738352,0.38440064,1.262491781649235,down
-8.805447310949154,5.409842924230641,-7.7275305,10.329719002643827,-1.7641639248576269,2.9571480150259184,-1.4394068,3.4390922643976682,1.0817186059220338,2.9247690862268843,0.984353,3.113742412348695,down
-8.820759924220779,5.73288595498148,-7.7634559,10.51499307093606,-1.4886205473636365,2.5571590212086797,-1.4250365999999999,2.955304158992705,-0.8294996547237012,2.220766423785669,-0.6724017250000001,2.3672475234215145,down
-9.510036842406558,6.415618744761311,-8.250842,11.465862953353545,-0.8695724097314753,2.005816410800151,-1.1172767,2.1831776161791216,-0.13142597383606558,2.5844899348423858,0.13172607,2.5835945348764824,down
-8.967672864363056,4.786144131449116,-8.240064499999999,10.161367007472647,-0.889356762200637,1.4884973622391964,-0.8388556,1.7319133116905496,-0.5226675607484077,2.198890317594875,-0.49696655,2.2567457856170776,down
