mean_x,std_x,mean_y,std_y,mean_z,std_z,Activity
-8.749182294927184,4.165844552367747,-1.8084112781781552,2.424634897165446,0.3414332275919903,2.1544491502400898,down
-9.091564497615384,3.798945259738941,-1.261855173320979,0.911243850510629,-0.20941438820979022,1.4332016099253937,down
-9.377190809406557,4.176488489801924,-1.284972664114754,1.0168299238998781,-0.058062100810304454,1.2640049930879136,down
-9.198634712571096,3.847667571527315,-0.9808317902333333,1.0081832472757557,0.18617675614335663,1.3553386128789287,down
-9.138710132374706,3.957768092479822,-0.713454290590164,0.8474933294921188,0.4994519773409836,1.2480930461840862,down
-8.847493398549618,5.885354721736786,-1.8995323917124682,3.071177986844439,0.6849795889712468,2.9282803463210616,down
-9.150509411308823,5.730799088825683,-0.9489158783629902,2.0740570279610995,-0.631319118942647,2.1614302538763126,down
-9.074438917553444,5.235467565325551,-0.9257177824346793,1.527732186067418,-0.36152071007125897,2.467110004665444,down
-9.509822319221445,5.175500313090014,-0.7774406653123543,1.5833285772058834,-0.4133755684048951,1.8495535925479278,down
-9.141610195550351,5.023676899351736,-0.49269940322576117,1.3703339952043538,-0.29466380698641687,1.6464088759896671,down
-8.389855036781553,3.7337057497321045,-1.831131884480825,2.509218535020666,1.2003083594934465,2.675426900667407,down
-9.234971795594406,3.6555693973926626,-1.4743276754242425,1.016052656321628,0.2050821749899767,1.0692057196560933,down
-9.111972778211031,3.499617318697026,-1.0738748768033572,0.7724702682721647,0.18017724526330936,1.1381811303449214,down
-9.215359001217289,3.338749260520372,-1.4010080305918222,1.1566281722281664,0.05309992039953271,1.2137335201394617,down
-9.130317681190421,3.811716296090762,-1.1349382853294392,0.9879960109836363,0.436878635196729,1.2624000127801998,down
-9.234783279552692,4.177381271868655,-0.7501803790217798,1.3409458302471335,0.43658548634285715,1.366493380117107,down
-7.657308382508557,5.102791895574551,-0.7715031818938874,3.5706029865311817,2.3686883184511003,3.7451848881236716,down
-8.537890381313106,3.7241264322656416,-2.0438564003927184,2.161834315802602,1.2876823911444175,2.223351707860588,down
-9.236141057172494,3.6441270995778803,-1.3494230280596735,0.8801503628663458,0.19963847222121212,1.2067771139209087,down
-9.132624208852459,3.5987423758378108,-0.9773128418700234,0.9576136942804409,0.18808980072622952,1.3557877223715755,down
-9.274249877055944,3.6397505630287457,-1.1651987180780885,0.8674468362686895,0.06589793206829836,1.370385666444089,down
-9.167407487119439,3.8149419109807257,-1.0885643216772833,0.9023224265477465,0.34313910726932084,1.381661048126335,down
-9.237523596504673,3.9795020771073384,-0.8882365781518691,0.8593736440739369,0.2196106777843458,1.3347313010460247,down
-8.890656043365617,3.636926661677567,-1.4161374871549637,1.5915619673278147,0.9120406796803875,2.457339720136719,down
-9.196689166425234,3.285394977525701,-0.7902714719866822,0.7883122498439504,-0.5010884037140186,1.0583362994048697,down
-9.106512345653396,3.5855195686831984,-1.0415641775409836,0.6805603266740619,0.1870800598857143,1.0307043296466407,down
-9.236710651799065,3.4175189329630973,-0.9915266656469626,0.8165376277267855,-0.12560819903200934,1.1403782401715858,down
-9.228338951565421,3.4886250072158984,-0.8791582006051402,0.6083382540782974,0.3792007496231309,0.8647161451834041,down
-9.172945525629977,3.5808006067349223,-0.9328343404386418,0.7299356537360867,0.24219066295456673,0.9354838038420369,down
