mean_x,std_x,median_x,rms_x,mean_y,std_y,median_y,rms_y,mean_z,std_z,median_z,rms_z,Activity
-8.749182294927184,4.165844552367747,-8.3071255,9.688154090023684,-1.8084112781781552,2.424634897165446,-1.3262420499999998,3.0224057754633584,0.3414332275919903,2.1544491502400898,0.07005431749999999,2.1787523141302874,down
-9.091564497615384,3.798945259738941,-8.467591,9.851643980063217,-1.261855173320979,0.911243850510629,-1.2537928,1.5558625421135532,-0.20941438820979022,1.4332016099253937,-0.065863036,1.4467664656245314,down
-9.377190809406557,4.176488489801924,-8.714278,10.263231135123883,-1.284972664114754,1.0168299238998781,-1.167572,1.637887795076925,-0.058062100810304454,1.2640049930879136,-0.0071850587,1.263858427089713,down
-9.198634712571096,3.847667571527315,-8.65081,9.969198407378055,-0.9808317902333333,1.0081832472757557,-0.9687854,1.4057365158716775,0.18617675614335663,1.3553386128789287,0.2545982,1.3665001362032536,down
-9.138710132374706,3.957768092479822,-8.635242,9.957071230268818,-0.713454290590164,0.8474933294921188,-0.791554,1.1070591202947833,0.4994519773409836,1.2480930461840862,0.59276736,1.3429595806784613,down
-8.847493398549618,5.885354721736786,-7.643705,10.622024466158761,-1.8995323917124682,3.071177986844439,-1.4489868,3.6078188968542384,0.6849795889712468,2.9282803463210616,0.57480466,3.003698375141217,down
-9.150509411308823,5.730799088825683,-8.144264,10.793210154641619,-0.9489158783629902,2.0740570279610995,-1.2759466499999998,2.2785105850793537,-0.631319118942647,2.1614302538763126,-0.259859615,2.249198552666777,down
-9.074438917553444,5.235467565325551,-8.26641,10.473321112287975,-0.9257177824346793,1.527732186067418,-0.93884766,1.7847619403445996,-0.36152071007125897,2.467110004665444,-0.16405883,2.490556452134772,down
-9.509822319221445,5.175500313090014,-8.25683,10.824051286998891,-0.7774406653123543,1.5833285772058834,-0.7149133,1.7622428076862073,-0.4133755684048951,1.8495535925479278,-0.33530274,1.8930805176887855,down
-9.141610195550351,5.023676899351736,-7.9299097,10.428195564914507,-0.49269940322576117,1.3703339952043538,-0.6322852,1.4547062475077697,-0.29466380698641687,1.6464088759896671,0.07065307,1.670670760826546,down
-8.389855036781553,3.7337057497321045,-8.433462500000001,9.181306544084439,-1.831131884480825,2.509218535020666,-1.4244379,3.103858832203943,1.2003083594934465,2.675426900667407,0.49936157000000003,2.929381452270424,down
-9.234971795594406,3.6555693973926626,-8.92025,9.930596259192498,-1.4743276754242425,1.016052656321628,-1.526825,1.7898599538454596,0.2050821749899767,1.0692057196560933,0.36164796,1.0874717309194506,down
-9.111972778211031,3.499617318697026,-8.599318,9.759405679288962,-1.0738748768033572,0.7724702682721647,-1.1160791,1.3223035227983824,0.18017724526330936,1.1381811303449214,0.21076173,1.1510054367319988,down
